ISIN;CH0009980894;CH0009980894;CH0009980894;CH0000222130;CH0004147150;CH0004147192;CH0004147242
SYMBOL;SMI;SBAIB;SBAIA;SMIC;SSPRC;SSPRA;SSPRM
NAME;SMI PR;SMI Bid Index;SMI Ask Index;SMI TR;SMI Current Spread;SMI Average Spread;SMI Monthly Average Spread
INDEX TYPE;Price;Price;Price;Total Return;n.a.;n.a.;n.a.
DATE;Close;Close;Close;Close;Close;Close;Close
30.01.1997;4209.1;4203.6;4210.8;5052.7;0.17;0.12;0
29.01.1997;4169.7;4162.1;4171.3;5005.5;0.22;0.13;0
28.01.1997;4182.3;4177.7;4184.1;5020.6;0.15;0.12;0
27.01.1997;4127.3;4126.1;4133.5;4954.5;0.18;0.12;0
24.01.1997;4125.5;4117.1;4127.4;4952.3;0.25;0.14;0
23.01.1997;4161;4154.2;4163.5;4994.9;0.22;0.12;0
22.01.1997;4115.4;4112.2;4119.1;4940.2;0.17;0.14;0
21.01.1997;4023.1;4015.1;4024.2;4829.4;0.22;0.12;0
20.01.1997;4009.5;4006.2;4013.7;4813.1;0.18;0.12;0
17.01.1997;4019.9;4014.7;4021.2;4825.7;0.16;0.11;0
16.01.1997;4007.1;4004.1;4009.4;4810.2;0.13;0.11;0
15.01.1997;3979.6;3975.1;3982.5;4777.2;0.19;0.11;0
14.01.1997;3983.6;3981.6;3986.8;4782.1;0.13;0.11;0
13.01.1997;3975.5;3971.3;3977.7;4772.3;0.16;0.11;0
10.01.1997;3947.4;3944.4;3951;4738.6;0.17;0.13;0
09.01.1997;3966.2;3960;3966.7;4761.1;0.17;0.13;0
08.01.1997;3944.9;3940;3947.5;4735.6;0.19;0.13;0
07.01.1997;3922.9;3921;3926.8;4709.2;0.15;0.13;0
06.01.1997;3923.8;3921;3927.9;4710.2;0.18;0.42;0
03.01.1997;3940.1;3936.9;3945.3;4729.8;0.21;0.13;0
31.12.1996;3942.2;3937.6;3943.7;4732.4;0.14;0.19;0.15
30.12.1996;3948.3;3942.1;3950.9;4739.6;0.22;0.13;0
27.12.1996;3922.2;3920.4;3926.3;4708.4;0.15;0.13;0
24.12.1996;3869.8;3865;3871.7;4645.4;0.17;0.14;0
23.12.1996;3875.5;3871.5;3880.8;4652.3;0.24;0.13;0
20.12.1996;3890.1;3876;3911.6;4669.8;53.85;0.51;0
19.12.1996;3880.8;3877;3883.6;4658.6;0.17;0.12;0
18.12.1996;3874;3870.4;3877.4;4650.5;0.18;0.12;0
17.12.1996;3850.4;3844.9;3852.1;4622.1;0.18;0.13;0
16.12.1996;3869.2;3865.9;3872.5;4644.7;0.17;0.12;0
13.12.1996;3839.3;3835.9;3843.8;4608.8;0.21;0.13;0
12.12.1996;3860;3855.5;3864.2;4633.6;0.23;0.12;0
11.12.1996;3857.6;3854.3;3861.3;4630.7;0.18;0.14;0
10.12.1996;3885.4;3882.7;3888.2;4664.2;0.14;0.11;0
09.12.1996;3874;3870.7;3877.2;4650.5;0.17;0.12;0
06.12.1996;3835.5;3831.3;3838.3;4604.2;0.18;0.16;0
05.12.1996;3913.8;3909.9;3915.7;4698.2;0.15;0.12;0
04.12.1996;3910.6;3907.1;3912.9;4694.3;0.15;0.11;0
03.12.1996;3924.5;3918.1;3925.1;4711;0.18;0.11;0
02.12.1996;3874;3870.6;3877.4;4650.5;0.18;0.13;0
29.11.1996;3902.5;3852.3;3948.2;4684.7;2.46;0.12;0.12
28.11.1996;3884.1;3881;3886.6;4662.6;0.14;0.12;0
27.11.1996;3845.3;3841.6;3849.8;4616;0.21;0.12;0
26.11.1996;3878.2;3874.9;3880.3;4651.6;0.14;0.12;0
25.11.1996;3891.7;3888.4;3893.8;4667.7;0.14;0.11;0
22.11.1996;3882.8;3880;3885.4;4657.1;0.14;0.12;0
21.11.1996;3861.5;3859;3866.6;4631.5;0.2;0.12;0
20.11.1996;3883.3;3878.5;3885.7;4657.7;0.19;0.11;0
19.11.1996;3892.6;3888.9;3894.5;4668.9;0.14;0.11;0
18.11.1996;3888.3;3883.6;3889.4;4663.7;0.15;0.11;0
15.11.1996;3897.9;3894.5;3900.7;4675.2;0.16;0.12;0
14.11.1996;3856.4;3852.3;3859.5;4625.4;0.19;0.12;0
13.11.1996;3825.7;3821.9;3827.5;4588.6;0.15;0.12;0
12.11.1996;3829.8;3827.3;3831.7;4593.6;0.11;0.11;0
11.11.1996;3827.6;3826.1;3831.1;4590.9;0.13;0.12;0
08.11.1996;3812;3809.9;3814.7;4572.3;0.13;0.12;0
07.11.1996;3811.5;3806.9;3812.6;4571.5;0.15;0.12;0
06.11.1996;3815.4;3811.6;3817.5;4576.3;0.15;0.12;0
05.11.1996;3784.8;3781.6;3787.5;4539.5;0.16;0.12;0
04.11.1996;3749.2;3746.4;3751.2;4496.8;0.13;0.12;0
01.11.1996;3736.1;3731.7;3738.9;4481.1;0.19;0.12;0
31.10.1996;3725.3;3722.6;3728.6;4468.2;0.16;0.13;0.13
30.10.1996;3723.1;3721.8;3726.8;4465.6;0.13;0.12;0
29.10.1996;3732;3729.4;3734.5;4476.3;0.14;0.13;0
28.10.1996;3763.5;3758.7;3764.3;4514.1;0.15;0.12;0
25.10.1996;3758.7;3755.2;3759.9;4508.3;0.13;0.13;0
24.10.1996;3753.6;3748.3;3757.3;4502.2;0.24;0.13;0
23.10.1996;3742.9;3739.3;3745.4;4489.3;0.16;0.14;0
22.10.1996;3775.3;3774.3;3778.8;4528.2;0.12;0.13;0
21.10.1996;3788.2;3785.2;3792.4;4543.6;0.19;0.13;0
18.10.1996;3803.3;3801.2;3807.9;4561.7;0.18;0.12;0
17.10.1996;3793.2;3790.5;3795.5;4549.6;0.13;0.13;0
16.10.1996;3790.2;3787.4;3793.1;4546.1;0.15;0.12;0
15.10.1996;3822.2;3817;3823.1;4584.4;0.16;0.12;0
14.10.1996;3813.7;3810.3;3814.6;4574.2;0.11;0.12;0
11.10.1996;3805.2;3748.2;3911.2;4564.1;4.23;0.14;0
10.10.1996;3797.3;3793.5;3797.8;4554.6;0.11;0.14;0
09.10.1996;3807.9;3804.6;3811.7;4567.3;0.19;0.14;0
08.10.1996;3818.1;3813.3;3819.1;4579.6;0.15;0.14;0
07.10.1996;3813.7;3811.1;3818;4574.2;0.18;0.12;0
04.10.1996;3802;3798.7;3804.9;4560.2;0.16;0.13;0
03.10.1996;3771.6;3769;3774.2;4523.7;0.14;0.12;0
02.10.1996;3760.2;3757.3;3763.7;4510.1;0.17;0.11;0
01.10.1996;3737.5;3736;3740.2;4482.8;0.11;0.12;0
30.09.1996;3736.4;3730.6;3737.6;4481.5;0.19;0.13;0.14
27.09.1996;3696.6;3694.3;3699.3;4433.8;0.14;0.13;0
26.09.1996;3699.5;3698;3703.9;4437.3;0.16;0.13;0
25.09.1996;3697.7;3690.9;3700.4;4435.1;0.26;0.13;0
24.09.1996;3661.2;3658;3664.4;4391.3;0.17;0.13;0
23.09.1996;3635.5;3633.2;3639.1;4360.6;0.16;0.14;0
20.09.1996;3694.9;3690.6;3696.2;4431.7;0.15;0.12;0
19.09.1996;3694.9;3691.7;3698.7;4431.7;0.19;0.13;0
18.09.1996;3690.1;3687.6;3694.2;4426;0.18;0.14;0
17.09.1996;3690;3687;3692.3;4425.8;0.14;0.13;0
16.09.1996;3722.7;3719.3;3723.6;4465;0.12;0.13;0
13.09.1996;3716.8;3713.5;3718.6;4458;0.14;0.13;0
12.09.1996;3687.2;3684.9;3692.6;4422.5;0.21;0.13;0
11.09.1996;3678.9;3676;3683.4;4412.5;0.2;0.14;0
10.09.1996;3694.2;3692;3697.6;4430.9;0.15;0.35;0
09.09.1996;3684.4;3680.5;3686.4;4419.2;0.16;0.13;0
06.09.1996;3637.8;3631.8;3638.9;4363.3;0.2;0.15;0
05.09.1996;3627.1;3623.4;3629.1;4350.5;0.16;0.14;0
04.09.1996;3634.2;3630.1;3635.7;4359;0.15;0.13;0
03.09.1996;3623.9;3618.5;3625.3;4346.6;0.19;0.15;0
02.09.1996;3654.7;3654.3;3660.8;4383.5;0.18;0.14;0
30.08.1996;3646.3;3639.8;3648.8;4373.5;0.25;0.15;0.24
29.08.1996;3682.6;3677.3;3682.1;4417;0.13;0.14;0
28.08.1996;3692.6;3686.5;3696.2;4428.9;0.26;0.14;0
27.08.1996;3722.4;3717.3;3723.6;4464.8;0.17;0.13;0
26.08.1996;3714.6;3711.6;3717.9;4455.4;0.17;0.16;0
23.08.1996;3725.4;3721.1;3727.3;4467.5;0.17;0.13;0
22.08.1996;3713;3710.5;3715.9;4452.6;0.15;0.14;0
21.08.1996;3683.8;3678.2;3685.3;4417.6;0.19;0.15;0
20.08.1996;3698.2;3696.5;3702.2;4434.8;0.15;0.14;0
19.08.1996;3664.4;3661.6;3667.3;4394.4;0.16;0.81;0
16.08.1996;3670.5;3668.5;3673.9;4401.7;0.15;0.14;0
15.08.1996;3646.3;3644.7;3650.8;4372.6;0.17;0.89;0
14.08.1996;3650.7;3647.2;3651.9;4377.9;0.13;0.14;0
13.08.1996;3630.2;3626.2;3632.7;4353.3;0.18;0.15;0
12.08.1996;3623.1;3619.7;3624.5;4344.8;0.13;0.14;0
09.08.1996;3643.2;3640.4;3646.2;4369;0.16;0.16;0
08.08.1996;3653.4;3648.6;3654.3;4381.2;0.16;0.16;0
07.08.1996;3662.6;3658.2;3664.8;4392.2;0.18;0.15;0
06.08.1996;3629;3625.6;3631.8;4351.9;0.17;0.16;0
05.08.1996;3623.3;3619.1;3627.2;4345;0.22;0.13;0
02.08.1996;3604.6;3600.5;3607.5;4322.6;0.19;0.66;0
31.07.1996;3494.4;3489.7;3500.8;4190.5;0.32;0.23;0.2
30.07.1996;3518.2;3513.1;3520.5;4219;0.21;0.22;0
29.07.1996;3549.5;3545.7;3553.3;4256.5;0.21;0.21;0
26.07.1996;3537.8;3533.6;3540.5;4242.5;0.2;0.2;0
25.07.1996;3537.4;3531.8;3540.1;4242;0.23;0.2;0
24.07.1996;3482.6;3477.1;3487.6;4176.3;0.3;0.24;0
23.07.1996;3585.2;3583.1;3590.1;4299.3;0.2;0.2;0
22.07.1996;3566.1;3554.8;3569.1;4276.4;0.4;0.25;0
19.07.1996;3661.5;3660.2;3669.8;4390.9;0.26;0.19;0
18.07.1996;3649.2;3646.5;3653.5;4376;0.19;0.19;0
17.07.1996;3656.2;3644.4;3659.9;4384.4;0.42;0.19;0
16.07.1996;3678.1;3670.8;3680.1;4410.7;0.18;0.21;0
15.07.1996;3755.4;3749.9;3759.9;4503.5;0.27;0.18;0
12.07.1996;3785.8;3783.6;3791.1;4539.9;0.2;0.18;0
11.07.1996;3810;3803.8;3810.8;4568.9;0.18;0.17;0
10.07.1996;3788;3783.8;3791.8;4542.5;0.21;0.17;0
09.07.1996;3773.4;3771.1;3777.7;4525;0.17;0.17;0
08.07.1996;3732.8;3727.6;3738.5;4476.4;0.29;0.21;0
05.07.1996;3731.2;3728.2;3735.1;4474.4;0.18;0.19;0
04.07.1996;3771.3;3766.7;3774.5;4522.6;0.21;0.17;0
03.07.1996;3757;3754.4;3760.5;4505.3;0.16;0.19;0
02.07.1996;3750.8;3748.5;3755.9;4497.9;0.2;0.18;0
01.07.1996;3728.2;3723.5;3730.9;4470.8;0.2;0.17;0
28.06.1996;3732.9;3728.1;3734.7;4475.8;0.18;0.18;0.18
27.06.1996;3703;3699.8;3707.4;4439.9;0.21;0.19;0
26.06.1996;3723.5;3718.8;3726.3;4464.5;0.2;0.17;0
25.06.1996;3699.6;3695.5;3702.9;4435.8;0.2;0.17;0
24.06.1996;3701.5;3698;3705.2;4436.6;0.19;0.16;0
21.06.1996;3687.3;3684.7;3692.9;4416.2;0.22;0.17;0
20.06.1996;3655.4;3653.5;3660.6;4377.9;0.19;0.17;0
19.06.1996;3643.6;3641.1;3648.2;4363.9;0.19;0.16;0
18.06.1996;3628.3;3625.8;3632.5;4345.5;0.18;0.17;0
17.06.1996;3600.1;3599.1;3605.5;4311.7;0.18;0.18;0
14.06.1996;3593.9;3593.3;3599.6;4304.3;0.18;0.19;0
13.06.1996;3607.4;3603.6;3609.7;4320.5;0.17;0.18;0
12.06.1996;3600.9;3596.4;3602.5;4312.7;0.17;0.18;0
11.06.1996;3575.6;3572.2;3580.8;4281.4;0.24;0.19;0
10.06.1996;3575.8;3572.5;3579.6;4281.6;0.2;0.18;0
07.06.1996;3547.9;3542.6;3551.7;4247.4;0.26;0.19;0
06.06.1996;3585.5;3581.2;3588.3;4292.5;0.2;0.18;0
05.06.1996;3572;3566.8;3574.7;4267.1;0.22;0.19;0
04.06.1996;3568.1;3565.4;3570.9;4241.2;0.15;0.19;0
03.06.1996;3544.6;3541.5;3548.7;4213.2;0.2;0.19;0
31.05.1996;3556.1;3552.4;3560.2;4227;0.22;0.19;nan
30.05.1996;3537.7;3534.6;3543.4;4205;0.25;0.18;0
29.05.1996;3558.2;3554.4;3560.7;4229.4;0.18;0.18;0
28.05.1996;3583.8;3580.6;3586.4;4259.9;0.16;0.18;0
24.05.1996;3572.2;3568;3574.6;4246.1;0.18;0.19;0
23.05.1996;3547.4;3544.8;3551.1;4216.6;0.18;0.18;0
22.05.1996;3550;3545.5;3553.6;4219.6;0.23;0.19;0
21.05.1996;3587.3;3583.3;3590.7;4264;0.21;0.18;0
20.05.1996;3584;3578.5;3585.3;4260.1;0.19;0.19;0
17.05.1996;3593;3588.7;3597.2;4270.8;0.24;0.18;0
15.05.1996;3572.5;3568.8;3576.2;4246.4;0.21;0.18;0
14.05.1996;3582.4;3580.6;3587;4258.2;0.18;0.17;0
13.05.1996;3557.8;3554.1;3559.6;4228.6;0.15;0.19;0
10.05.1996;3556.9;3554.2;3563.1;4220.2;0.25;0.23;0
09.05.1996;3521.6;3518.4;3525.8;4178.4;0.21;0.21;0
08.05.1996;3534.1;3527.9;3537.4;4193.2;0.27;0.21;0
07.05.1996;3583.6;3581.2;3588.2;4251.9;0.2;0.18;0
06.05.1996;3591.6;3587;3593.2;4258.4;0.17;0.19;0
03.05.1996;3611.2;3608.7;3615.2;4281.7;0.18;0.19;0
02.05.1996;3635.8;3628.3;3638.2;4310.9;0.27;0.19;0
30.04.1996;3651;3645.8;3652.6;4328.9;0.19;0.19;0.18
29.04.1996;3658.2;3654.3;3662;4337.5;0.21;0.2;0
26.04.1996;3696;3692.4;3699;4375.3;0.18;0.17;0
25.04.1996;3668.1;3664.8;3671.5;4335.9;0.18;0.18;0
24.04.1996;3668.4;3662.9;3669.8;4336.4;0.19;0.19;0
23.04.1996;3647.3;3644.4;3651.6;4311.3;0.2;0.18;0
22.04.1996;3673.2;3669.2;3675.5;4341.9;0.17;0.18;0
19.04.1996;3628.1;3625.4;3631.2;4288.6;0.16;0.18;0
18.04.1996;3601.2;3594.7;3603.6;4256.8;0.25;0.19;0
17.04.1996;3603.9;3601.7;3608.2;4250.1;0.18;0.19;0
16.04.1996;3607.5;3604.2;3612;4254.4;0.22;0.18;0
15.04.1996;3589.6;3587;3593.2;4233.3;0.17;0.17;0
12.04.1996;3575.5;3572;3579.3;4216.7;0.2;0.2;0
11.04.1996;3566.9;3563.5;3570.8;4206.6;0.2;0.2;0
10.04.1996;3601.5;3598.8;3605.7;4242.3;0.19;0.18;0
09.04.1996;3594.4;3589.3;3596.2;4238.9;0.19;0.19;0
04.04.1996;3611.1;3607.2;3615.3;4258.6;0.22;0.19;0
03.04.1996;3606.7;3602.5;3609.8;4252.6;0.2;0.19;0
02.04.1996;3648.3;3644.6;3652;4301.6;0.2;0.16;0
01.04.1996;3654.3;3648.6;3656.9;4308.7;0.23;0.18;0
29.03.1996;3646.5;3640.7;3649.7;4299.5;0.25;0.19;0.21
28.03.1996;3640.3;3634.1;3642;4291.1;0.22;0.21;0
27.03.1996;3671;3669.3;3675.7;4327.3;0.17;0.18;0
26.03.1996;3658.1;3654.1;3661.5;4312.1;0.2;0.18;0
25.03.1996;3677;3673.2;3681.4;4334.3;0.22;0.18;0
22.03.1996;3647.7;3645.2;3653;4299.8;0.21;0.18;0
21.03.1996;3629.3;3625.7;3633.2;4278.1;0.21;0.17;0
20.03.1996;3611.1;3607.6;3615.4;4256.7;0.22;0.17;0
19.03.1996;3605.1;3601.4;3610.6;4249.6;0.26;0.18;0
18.03.1996;3583.6;3580.4;3587.8;4224.2;0.21;0.19;0
15.03.1996;3561.1;3558.2;3566.4;4197.8;0.23;0.19;0
14.03.1996;3578.4;3575.7;3582.6;4218.1;0.19;0.18;0
13.03.1996;3558.3;3554.8;3562.4;4194.5;0.21;0.2;0
12.03.1996;3540.5;3534.5;3544.4;4173.5;0.28;0.21;0
11.03.1996;3506.2;3500.8;3512;4133;0.32;0.3;0
08.03.1996;3549.7;3542.8;3558.9;4184.3;0.42;0.37;0
07.03.1996;3581.9;3575.6;3588.7;4222.2;0.29;0.4;0
06.03.1996;3408.3;3404.9;3411.5;4017.6;0.19;0.2;0
05.03.1996;3383.4;3378.7;3385.8;3988.2;0.21;0.19;0
04.03.1996;3400.6;3398.2;3403.8;4008.6;0.16;0.18;0
01.03.1996;3385.5;3379.1;3387.3;3990.7;0.24;0.17;0
29.02.1996;3354.8;3352.7;3358.9;3954.5;0.18;0.19;0.19
28.02.1996;3360.5;3356.5;3364.3;3961.3;0.23;0.18;0
27.02.1996;3309.9;3305.1;3312.2;3901.6;0.21;0.2;0
26.02.1996;3298.6;3295.6;3301.8;3888.3;0.19;0.19;0
23.02.1996;3296.2;3292.9;3298.4;3885.4;0.17;0.18;0
22.02.1996;3264.4;3262.1;3269.1;3848;0.21;0.2;0
21.02.1996;3253;3251.2;3256.7;3834.5;0.17;0.21;0
20.02.1996;3243.5;3242;3251.4;3823.3;0.29;0.21;0
19.02.1996;3270.6;3268.2;3274.3;3855.3;0.19;0.21;0
16.02.1996;3280.3;3277.7;3283.7;3866.7;0.18;0.2;0
15.02.1996;3272.2;3268.6;3274.2;3857.2;0.17;0.19;0
14.02.1996;3266.1;3263.7;3270;3849.9;0.19;0.19;0
13.02.1996;3260.1;3256.5;3262.6;3842.9;0.19;0.2;0
12.02.1996;3253.1;3248.7;3255.5;3834.7;0.21;0.2;0
09.02.1996;3242.7;3237.8;3244.4;3822.4;0.2;0.21;0
08.02.1996;3245.6;3242.5;3250;3825.9;0.23;0.21;0
07.02.1996;3262.7;3259.5;3265.5;3846;0.18;0.19;0
06.02.1996;3253.8;3251;3257.6;3835.5;0.2;0.21;0
05.02.1996;3221.7;3217.7;3225.9;3797.6;0.25;0.23;0
02.02.1996;3270;3265.3;3273.6;3854.6;0.25;0.21;0
01.02.1996;3279.9;3275.9;3283;3866.2;0.22;0.21;0
31.01.1996;3248.7;3244.7;3252.9;3829.4;0.25;0.23;0.23
30.01.1996;3236.8;3233;3240.4;3815.4;0.23;0.22;0
29.01.1996;3198.2;3194.5;3202.6;3770;0.25;0.25;0
26.01.1996;3191.4;3188.2;3196.6;3762;0.26;0.26;0
25.01.1996;3211.2;3205.9;3215;3785.3;0.28;0.22;0
24.01.1996;3221.3;3215.9;3225.2;3797.2;0.29;0.22;0
23.01.1996;3219;3216.5;3222.8;3794.5;0.2;0.23;0
22.01.1996;3249.9;3245.4;3253.6;3830.9;0.25;0.21;0
19.01.1996;3253.1;3247.6;3257.3;3834.6;0.3;0.21;0
18.01.1996;3257.8;3253.6;3263.5;3840.2;0.3;0.22;0
17.01.1996;3219.3;3215.5;3225;3794.9;0.29;0.25;0
16.01.1996;3254.8;3251.8;3259.7;3836.7;0.24;0.22;0
15.01.1996;3233.9;3229.2;3239;3812.1;0.3;0.23;0
12.01.1996;3292.9;3290.9;3297.5;3881.6;0.2;0.2;0
11.01.1996;3284.1;3280;3289.3;3871.2;0.28;0.21;0
10.01.1996;3314.8;3311.8;3319.6;3907.4;0.24;0.2;0
09.01.1996;3361.5;3357.4;3362.7;3962.5;0.16;0.2;0
08.01.1996;3368.1;3366;3374.2;3970.2;0.24;0.2;0
05.01.1996;3376.1;3373.9;3380;3979.7;0.18;0.19;0
04.01.1996;3395.8;3392.1;3397.8;4002.9;0.22;0.22;0
03.01.1996;3384.5;3381;3388.4;3989.5;0.28;0.27;0
28.12.1995;3299.2;;;3691.6;;;nan
27.12.1995;3317.3;;;3679.1;;;0
22.12.1995;3278.6;;;3696;;;0
21.12.1995;3253.3;;;;;;0
20.12.1995;3256.2;;;3685.4;;;0
19.12.1995;3218.1;;;3661.4;;;0
18.12.1995;3251.6;;;3602.2;;;0
15.12.1995;3289.9;;;3565.3;;;0
14.12.1995;3272.9;;;3628.2;;;0
13.12.1995;3275.1;;;3626.9;;;0
12.12.1995;3278.2;;;3607.4;;;0
11.12.1995;3260.9;;;3583.1;;;0
08.12.1995;3246.2;;;3675.8;;;0
07.12.1995;3245.7;;;3680.6;;;0
06.12.1995;3282.3;;;3693.5;;;0
05.12.1995;3278.6;;;3666.2;;;0
04.12.1995;3279.1;;;3671;;;0
01.12.1995;3260.7;;;3662.6;;;0
30.11.1995;3251.2;;;3662.6;;;nan
29.11.1995;3246.2;;;3632.6;;;0
28.11.1995;3229.9;;;3620;;;0
27.11.1995;3251.4;;;3592.8;;;0
24.11.1995;3220.1;;;3609.4;;;0
23.11.1995;3209.2;;;3597.6;;;0
22.11.1995;3200.7;;;3577.1;;;0
21.11.1995;3183.9;;;3577;;;0
20.11.1995;3182.9;;;3591.7;;;0
17.11.1995;3152.2;;;3579.9;;;0
16.11.1995;3148.4;;;3551.4;;;0
15.11.1995;3125.6;;;3534.7;;;0
14.11.1995;3132.9;;;3545.5;;;0
13.11.1995;3121.4;;;3587.6;;;0
10.11.1995;3130.2;;;3552;;;0
09.11.1995;3150.1;;;3527.8;;;0
08.11.1995;3132.6;;;3580;;;0
07.11.1995;3132.6;;;3568.1;;;0
06.11.1995;3123.2;;;3573.5;;;0
03.11.1995;3137.6;;;3543.5;;;0
02.11.1995;3123.4;;;3563.9;;;0
01.11.1995;3128.5;;;3547.6;;;0
31.10.1995;3108.1;;;3553.8;;;nan
30.10.1995;3058.3;;;3522.7;;;0
27.10.1995;3026.6;;;3517.8;;;0
26.10.1995;3080;;;3521.2;;;0
25.10.1995;3079;;;3521.1;;;0
24.10.1995;3062.4;;;3533.4;;;0
23.10.1995;3041.4;;;3499.9;;;0
20.10.1995;3120.4;;;3478.3;;;0
19.10.1995;3124.3;;;3437.7;;;0
18.10.1995;3135.7;;;3426.5;;;0
17.10.1995;3112.4;;;3434.7;;;0
16.10.1995;3116.3;;;3401.2;;;0
13.10.1995;3108.9;;;3396.5;;;0
12.10.1995;3083.7;;;3408.8;;;0
11.10.1995;3073;;;3400.9;;;0
10.10.1995;3050.9;;;3412.4;;;0
09.10.1995;3064;;;3417.1;;;0
06.10.1995;3052.6;;;3400.4;;;0
05.10.1995;3036.6;;;3403.8;;;0
04.10.1995;3036.5;;;3392.6;;;0
03.10.1995;3049.2;;;3393.3;;;0
02.10.1995;3039.9;;;3343.7;;;0
29.09.1995;3013.9;;;3306.8;;;nan
28.09.1995;3000.6;;;3322;;;0
27.09.1995;3010.9;;;3301.4;;;0
26.09.1995;3045.2;;;3276.4;;;0
25.09.1995;3015.3;;;3295.3;;;0
22.09.1995;2994.6;;;3299.1;;;0
21.09.1995;3039.6;;;3306.8;;;0
20.09.1995;3029;;;3315.2;;;0
19.09.1995;3032.5;;;3359.9;;;0
18.09.1995;3008.1;;;3329.9;;;0
15.09.1995;3025.9;;;3337.4;;;0
14.09.1995;3012.5;;;3327.5;;;0
13.09.1995;3016.5;;;3330.3;;;0
12.09.1995;2990.6;;;3337.5;;;0
11.09.1995;2981.4;;;3341.5;;;0
08.09.1995;2989.2;;;3333.9;;;0
07.09.1995;2989.1;;;3324.6;;;0
06.09.1995;3000.1;;;3364.6;;;0
05.09.1995;2970.8;;;3386.9;;;0
04.09.1995;2952.7;;;3407.1;;;0
01.09.1995;2918.3;;;3373;;;0
31.08.1995;2909.6;;;3380.5;;;nan
30.08.1995;2915.6;;;3378.3;;;0
29.08.1995;2887.7;;;3354.1;;;0
28.08.1995;2883.3;;;3348.9;;;0
25.08.1995;2892.3;;;3355.4;;;0
24.08.1995;2887.1;;;3338;;;0
23.08.1995;2897.9;;;3349.9;;;0
22.08.1995;2900.8;;;3354.3;;;0
21.08.1995;2886.7;;;3330.7;;;0
18.08.1995;2889.5;;;3328.1;;;0
17.08.1995;2880.1;;;3352.1;;;0
16.08.1995;2881;;;3341.7;;;0
15.08.1995;2838.2;;;3351.5;;;0
14.08.1995;2807.2;;;3332.7;;;0
11.08.1995;2820.2;;;3341.4;;;0
10.08.1995;2802.6;;;3345.3;;;0
09.08.1995;2780.9;;;3314.1;;;0
08.08.1995;2797.8;;;3300.9;;;0
07.08.1995;2800.6;;;3297.8;;;0
04.08.1995;2807.6;;;3264.8;;;0
03.08.1995;2813.9;;;3293.8;;;0
02.08.1995;2852.3;;;3291.4;;;0
31.07.1995;2827;;;3294;;;nan
28.07.1995;2833.1;;;3295.6;;;0
27.07.1995;2824.7;;;3287.4;;;0
26.07.1995;2827.3;;;3300.9;;;0
25.07.1995;2833.4;;;3316;;;0
24.07.1995;2836.6;;;3304.3;;;0
21.07.1995;2830.2;;;3278.5;;;0
20.07.1995;2822.5;;;3276;;;0
19.07.1995;2855.5;;;3251;;;0
18.07.1995;2875.6;;;3242.9;;;0
17.07.1995;2888.9;;;3223.1;;;0
14.07.1995;2863.4;;;3210.5;;;0
13.07.1995;2869.7;;;3241.8;;;0
12.07.1995;2867.9;;;3209;;;0
11.07.1995;2847.8;;;3210;;;0
10.07.1995;2842.9;;;3151.3;;;0
07.07.1995;2848.1;;;3182.5;;;0
06.07.1995;2833.7;;;3196.7;;;0
05.07.1995;2843.7;;;3204.6;;;0
04.07.1995;2847.7;;;3195.7;;;0
03.07.1995;2827.5;;;3177.5;;;0
30.06.1995;2825.3;;;3145.9;;;nan
29.06.1995;2845.3;;;3099.7;;;0
28.06.1995;2836.8;;;3092.9;;;0
27.06.1995;2845.1;;;3094.8;;;0
26.06.1995;2830.7;;;3085.2;;;0
23.06.1995;2837.6;;;3074.9;;;0
22.06.1995;2843.4;;;3048;;;0
21.06.1995;2816.8;;;3041.6;;;0
20.06.1995;2805.4;;;3007.8;;;0
19.06.1995;2802.7;;;2972.8;;;0
16.06.1995;2774.9;;;2981.3;;;0
15.06.1995;2800.2;;;2965.9;;;0
14.06.1995;2798.1;;;2958.7;;;0
13.06.1995;2800.9;;;2958.3;;;0
12.06.1995;2802.3;;;2939.2;;;0
09.06.1995;2795.8;;;2907.5;;;0
08.06.1995;2807.1;;;2942.5;;;0
07.06.1995;2819.6;;;2957.8;;;0
06.06.1995;2809.8;;;2960.2;;;0
02.06.1995;2805.3;;;2961;;;0
01.06.1995;2807.8;;;2958.8;;;0
31.05.1995;2785.6;;;2956.6;;;nan
30.05.1995;2779.4;;;2953;;;0
29.05.1995;2762.5;;;2930.1;;;0
26.05.1995;2750.3;;;2929.9;;;0
24.05.1995;2778.5;;;2900.9;;;0
23.05.1995;2751.5;;;2896.4;;;0
22.05.1995;2751;;;2924.3;;;0
19.05.1995;2701;;;2880.3;;;0
18.05.1995;2726.8;;;2881.1;;;0
17.05.1995;2739.8;;;2907.1;;;0
16.05.1995;2747.7;;;2916.8;;;0
15.05.1995;2738.3;;;2863.8;;;0
12.05.1995;2728.8;;;2888.3;;;0
11.05.1995;2699.5;;;2892.5;;;0
10.05.1995;2661.8;;;2904.6;;;0
09.05.1995;2655.6;;;2883.2;;;0
08.05.1995;2658.8;;;2876.5;;;0
05.05.1995;2650.5;;;2857.2;;;0
04.05.1995;2641.5;;;2843.7;;;0
03.05.1995;2618.6;;;2828.8;;;0
02.05.1995;2621.4;;;2848.9;;;0
28.04.1995;2597.2;;;2841.7;;;nan
27.04.1995;2567;;;2904.4;;;0
